asin,delivery,discount,image_url,original_price,page,price,prime,rating,reviews_count,sponsored,title,url
B0B7RZCVLC,"Mon, 10 Mar",(31% off),https://m.media-amazon.com/images/I/71Gci5++tFL._AC_UY218_.jpg,"₹92,290",8,"₹63,990",Yes,3.9,133,No,"Lenovo IdeaPad Flex 5 12th Gen Intel Core i5-1235U 14""(35.56cm) WUXGA IPS 2-in-1 Laptop (16GB/512GB SSD/Win 11/Office 21/Backlit KB/Fingerprint/FHD Camera/Alexa/3 mon Game Pass/Grey/1.5Kg), 82R700JJIN",https://www.amazon.in/Lenovo-IdeaPad-i5-1235U-Fingerprint-82R70069IN/dp/B0B7RZCVLC/ref=sr_1_132?crid=1WDCNLG2RPSXG&dib=eyJ2IjoiMSJ9.LY7ZjNn0iyGuQGJNTqGpgK1xOWoiLd8uvETJRwyCH_pw2LntdvPvfCSMePvfk35Lsehh4sKHsx0ZzUYoRZ9vHPHxiEWwGx5JxwQLeN9_NyiUdfe3A-wOxE3QTYuA8iXfX0ofJJl19eChtjClCk9I_ztWADsxvC5M50XIhh2zcqUx3SYLt3EK8aX7wcOlzw3qUQVcgWylhSrgTtcDpekG1946X3dV-k67oCx4zB2bkL4.JxkAs_Kmuqk7L_p6E05AILbVwJHNHtSX0EbzSO20acg&dib_tag=se&keywords=laptops&qid=1741417478&sprefix=laptops%2Caps%2C211&sr=8-132
B0DRNSHRKK,"Mon, 10 Mar",(29% off),https://m.media-amazon.com/images/I/81fvJauBWDL._AC_UY218_.jpg,"₹72,490",8,"₹51,400",Yes,3.9,469,Yes,"Sponsored Ad - Lenovo IdeaPad Slim 3 12th Gen Core i5-12450H (16GB RAM/512GB SSD/Intel UHD Graphics/FHD IPS Display/14 (35.5cm)/Windows 11/Office Home 2024/1Yr ADP Free/Grey/1.37Kg), 83EQ0073IN Laptop",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1NDA4MTI1MTc0ODg5ODY6MTc0MTQxNzQ3ODpzcF9idGY6MzAwNDcyNTMxNjAwMjMyOjowOjo&url=%2FLenovo-IdeaPad-i5-12450H-Graphics-83EQ0073IN%2Fdp%2FB0DRNSHRKK%2Fref%3Dsr_1_133_sspa%3Fcrid%3D1WDCNLG2RPSXG%26dib%3DeyJ2IjoiMSJ9.LY7ZjNn0iyGuQGJNTqGpgK1xOWoiLd8uvETJRwyCH_pw2LntdvPvfCSMePvfk35Lsehh4sKHsx0ZzUYoRZ9vHPHxiEWwGx5JxwQLeN9_NyiUdfe3A-wOxE3QTYuA8iXfX0ofJJl19eChtjClCk9I_ztWADsxvC5M50XIhh2zcqUx3SYLt3EK8aX7wcOlzw3qUQVcgWylhSrgTtcDpekG1946X3dV-k67oCx4zB2bkL4.JxkAs_Kmuqk7L_p6E05AILbVwJHNHtSX0EbzSO20acg%26dib_tag%3Dse%26keywords%3Dlaptops%26qid%3D1741417478%26sprefix%3Dlaptops%252Caps%252C211%26sr%3D8-133-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
B0DTTS34NW,"Mon, 10 Mar",(6% off),https://m.media-amazon.com/images/I/71nNAQbLiNL._AC_UY218_.jpg,"₹77,507",8,"₹72,990",Yes,N/A,0,Yes,"Sponsored Ad - HP 15, 13th Gen Intel Core i7-1355U (16GB DDR4, 512GB SSD) Microsoft365* Office2024, Win11, 15.6inch(39.6cm) FHD Laptop, Intel Iris Xe, FHD Camera w/Privacy Shutter, Backlit, Silver, 1.59kg, fd0468tu",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1NDA4MTI1MTc0ODg5ODY6MTc0MTQxNzQ3ODpzcF9idGY6MzAwNDkxNDcwNDk1MjMyOjowOjo&url=%2FHP-i7-1355U-Microsoft365-Office2024-15-6inch%2Fdp%2FB0DTTS34NW%2Fref%3Dsr_1_134_sspa%3Fcrid%3D1WDCNLG2RPSXG%26dib%3DeyJ2IjoiMSJ9.LY7ZjNn0iyGuQGJNTqGpgK1xOWoiLd8uvETJRwyCH_pw2LntdvPvfCSMePvfk35Lsehh4sKHsx0ZzUYoRZ9vHPHxiEWwGx5JxwQLeN9_NyiUdfe3A-wOxE3QTYuA8iXfX0ofJJl19eChtjClCk9I_ztWADsxvC5M50XIhh2zcqUx3SYLt3EK8aX7wcOlzw3qUQVcgWylhSrgTtcDpekG1946X3dV-k67oCx4zB2bkL4.JxkAs_Kmuqk7L_p6E05AILbVwJHNHtSX0EbzSO20acg%26dib_tag%3Dse%26keywords%3Dlaptops%26qid%3D1741417478%26sprefix%3Dlaptops%252Caps%252C211%26sr%3D8-134-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
B0DL5N2TFC,"Mon, 10 Mar",(26% off),https://m.media-amazon.com/images/I/71xfR660ZmL._AC_UY218_.jpg,"₹86,890",9,"₹64,490",Yes,3.9,783,Yes,"Sponsored Ad - Lenovo IdeaPad Slim 3 13th Gen Intel Core i7-13620H 15.6"" (39.62cm) FHDIPS300 Nits Thin&Light Laptop (16GB/512GB SSD/Intel UHDGraphics/Win11/Office Home 2024/1YrADP Free/ARCTIC-Grey/1.6Kg), 83EM00GTIN",https://www.amazon.in/sspa/click?ie=UTF8&spc=MToxNzY5ODc5ODEzMDU2NzIyOjE3NDE0MTc0ODU6c3BfYXRmX25leHQ6MzAwNDEzNDUxNjI4MDMyOjowOjo&url=%2FLenovo-i7-13620H-UHDGraphics-ARCTIC-Grey-83EM00GTIN%2Fdp%2FB0DL5N2TFC%2Fref%3Dsr_1_129_sspa%3Fcrid%3D1WDCNLG2RPSXG%26dib%3DeyJ2IjoiMSJ9.9SgA3dBW-7O_CtTqyOPCwYEqwnjNJMQ9mAJNl3eMCjHqSudG70bftIelOJOTfJUUe1di-qylhuksqNB4QXh2mSglnJ5jkgirqS2M8XSA_cVGYhVpugMHcUH7IvNz3o0TBUFa_HGrmExQtNieBaPCvBQeRRTExeeLFPDKD4zuG7XfQ0YjmjWKzMxVmtqMfTchgSmBxgbQewm0w7NK9Jkf7ORNjOv_L1KyLbwb9qj_OrQ.QQ2UAw2m3VppMcbEN0hdMVKfh9nwaE4sHc7L8Ecz6E8%26dib_tag%3Dse%26keywords%3Dlaptops%26qid%3D1741417485%26sprefix%3Dlaptops%252Caps%252C211%26sr%3D8-129-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
B0DTTS34NW,"Mon, 10 Mar",(6% off),https://m.media-amazon.com/images/I/71nNAQbLiNL._AC_UY218_.jpg,"₹77,507",9,"₹72,990",Yes,N/A,0,Yes,"Sponsored Ad - HP 15, 13th Gen Intel Core i7-1355U (16GB DDR4, 512GB SSD) Microsoft365* Office2024, Win11, 15.6inch(39.6cm) FHD Laptop, Intel Iris Xe, FHD Camera w/Privacy Shutter, Backlit, Silver, 1.59kg, fd0468tu",https://www.amazon.in/sspa/click?ie=UTF8&spc=MToxNzY5ODc5ODEzMDU2NzIyOjE3NDE0MTc0ODU6c3BfYXRmX25leHQ6MzAwNDkxNDcwNDk1MjMyOjowOjo&url=%2FHP-i7-1355U-Microsoft365-Office2024-15-6inch%2Fdp%2FB0DTTS34NW%2Fref%3Dsr_1_130_sspa%3Fcrid%3D1WDCNLG2RPSXG%26dib%3DeyJ2IjoiMSJ9.9SgA3dBW-7O_CtTqyOPCwYEqwnjNJMQ9mAJNl3eMCjHqSudG70bftIelOJOTfJUUe1di-qylhuksqNB4QXh2mSglnJ5jkgirqS2M8XSA_cVGYhVpugMHcUH7IvNz3o0TBUFa_HGrmExQtNieBaPCvBQeRRTExeeLFPDKD4zuG7XfQ0YjmjWKzMxVmtqMfTchgSmBxgbQewm0w7NK9Jkf7ORNjOv_L1KyLbwb9qj_OrQ.QQ2UAw2m3VppMcbEN0hdMVKfh9nwaE4sHc7L8Ecz6E8%26dib_tag%3Dse%26keywords%3Dlaptops%26qid%3D1741417485%26sprefix%3Dlaptops%252Caps%252C211%26sr%3D8-130-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
B0BZYP6JK8,"Tue, 11 Mar",(34% off),https://m.media-amazon.com/images/I/61w7I9XofmL._AC_UY218_.jpg,"₹83,632",9,"₹54,999",Yes,3.6,4,No,"HP Victus, AMD Ryzen 5 5600H, NVIDIA RTX 3050, 8GB DDR4, 512GB SSD, 144Hz, 9MS, IPS, 15.6-inch(39.6cm) FHD Gaming Laptop, Enhanced Cooling (Win 11, Office 21, Silver, 2.37kg) fb0082AX",https://www.amazon.in/Victus-15-6-Inch-Backlit-Speakers-Fb0082Ax-Windows/dp/B0BZYP6JK8/ref=sr_1_131?crid=1WDCNLG2RPSXG&dib=eyJ2IjoiMSJ9.9SgA3dBW-7O_CtTqyOPCwYEqwnjNJMQ9mAJNl3eMCjHqSudG70bftIelOJOTfJUUe1di-qylhuksqNB4QXh2mSglnJ5jkgirqS2M8XSA_cVGYhVpugMHcUH7IvNz3o0TBUFa_HGrmExQtNieBaPCvBQeRRTExeeLFPDKD4zuG7XfQ0YjmjWKzMxVmtqMfTchgSmBxgbQewm0w7NK9Jkf7ORNjOv_L1KyLbwb9qj_OrQ.QQ2UAw2m3VppMcbEN0hdMVKfh9nwaE4sHc7L8Ecz6E8&dib_tag=se&keywords=laptops&qid=1741417485&sprefix=laptops%2Caps%2C211&sr=8-131
B0DB1SDB87,"Mon, 10 Mar",(35% off),https://m.media-amazon.com/images/I/61fDHkQ6MqL._AC_UY218_.jpg,"₹50,990",9,"₹32,990",Yes,3.8,191,No,"Acer Aspire Lite 13th Gen Intel Core i3-1305U Thin and Light Premium Laptop (Windows 11 Home/8 GB RAM/512GB SSD/36 WHR) AL15-53 with 39.62cm (15.6"") Full HD Display, Metal Body, Steel Gray, 1.59 KG",https://www.amazon.in/Acer-i3-1305U-Premium-Windows-AL15-53/dp/B0DB1SDB87/ref=sr_1_132?crid=1WDCNLG2RPSXG&dib=eyJ2IjoiMSJ9.9SgA3dBW-7O_CtTqyOPCwYEqwnjNJMQ9mAJNl3eMCjHqSudG70bftIelOJOTfJUUe1di-qylhuksqNB4QXh2mSglnJ5jkgirqS2M8XSA_cVGYhVpugMHcUH7IvNz3o0TBUFa_HGrmExQtNieBaPCvBQeRRTExeeLFPDKD4zuG7XfQ0YjmjWKzMxVmtqMfTchgSmBxgbQewm0w7NK9Jkf7ORNjOv_L1KyLbwb9qj_OrQ.QQ2UAw2m3VppMcbEN0hdMVKfh9nwaE4sHc7L8Ecz6E8&dib_tag=se&keywords=laptops&qid=1741417485&sprefix=laptops%2Caps%2C211&sr=8-132
B0CHMZRC89,"Mon, 10 Mar",(36% off),https://m.media-amazon.com/images/I/61RjOlKqqRL._AC_UY218_.jpg,"₹1,16,990",9,"₹74,990",Yes,4.1,234,No,"ASUS Vivobook 16 (2023)Thin & Light Laptop,Intel Core i9-13900H 13th Gen, 16"" (40.64 cm) FHD+(16GB RAM/512GB SSD/Intel Iris Xe/Win 11/Office 2021/Backlit KB/Fingerprint/Black/1.88 kg) X1605VA-MB947WS",https://www.amazon.in/ASUS-Vivobook-i9-13900H-Fingerprint-X1605VA-MB947WS/dp/B0CHMZRC89/ref=sr_1_133?crid=1WDCNLG2RPSXG&dib=eyJ2IjoiMSJ9.9SgA3dBW-7O_CtTqyOPCwYEqwnjNJMQ9mAJNl3eMCjHqSudG70bftIelOJOTfJUUe1di-qylhuksqNB4QXh2mSglnJ5jkgirqS2M8XSA_cVGYhVpugMHcUH7IvNz3o0TBUFa_HGrmExQtNieBaPCvBQeRRTExeeLFPDKD4zuG7XfQ0YjmjWKzMxVmtqMfTchgSmBxgbQewm0w7NK9Jkf7ORNjOv_L1KyLbwb9qj_OrQ.QQ2UAw2m3VppMcbEN0hdMVKfh9nwaE4sHc7L8Ecz6E8&dib_tag=se&keywords=laptops&qid=1741417485&sprefix=laptops%2Caps%2C211&sr=8-133
B0DFCM24S3,"Mon, 10 Mar",(24% off),https://m.media-amazon.com/images/I/71kQxWE4ZHL._AC_UY218_.jpg,"₹89,096",9,"₹67,990",Yes,4.0,35,No,"Dell Inspiron 3530 Laptop, 13th Generation Intel Core i7-1355U Processor, 16GB, 512GB, 15.6"" (39.62cm) FHD 120Hz Display, Backlit KB, Windows 11 + MSO'21, 15 Month McAfee, Silver, Thin & Light-1.62kg",https://www.amazon.in/Dell-Inspiron-3530-Generation-Light-1-62kg/dp/B0DFCM24S3/ref=sr_1_134?crid=1WDCNLG2RPSXG&dib=eyJ2IjoiMSJ9.9SgA3dBW-7O_CtTqyOPCwYEqwnjNJMQ9mAJNl3eMCjHqSudG70bftIelOJOTfJUUe1di-qylhuksqNB4QXh2mSglnJ5jkgirqS2M8XSA_cVGYhVpugMHcUH7IvNz3o0TBUFa_HGrmExQtNieBaPCvBQeRRTExeeLFPDKD4zuG7XfQ0YjmjWKzMxVmtqMfTchgSmBxgbQewm0w7NK9Jkf7ORNjOv_L1KyLbwb9qj_OrQ.QQ2UAw2m3VppMcbEN0hdMVKfh9nwaE4sHc7L8Ecz6E8&dib_tag=se&keywords=laptops&qid=1741417485&sprefix=laptops%2Caps%2C211&sr=8-134
B0C9DDQ1WN,"Mon, 10 Mar",(32% off),https://m.media-amazon.com/images/I/71VSVzgfK4L._AC_UY218_.jpg,"₹52,721",9,"₹35,600",Yes,4.0,51,No,"HP Laptop 15s, 12th Gen Intel Core i3-1215U, 15.6-inch (39.6 cm), FHD, 16GB DDR4, 512GB SSD, Intel UHD Graphics, 720p HD Camera, Anti-Glare Screen, Thin & Light (Win 11, Silver, 1.69 kg), fy5004TU",https://www.amazon.in/HP-i3-1215U-15-6-inch-Graphics-Speakers/dp/B0C9DDQ1WN/ref=sr_1_135?crid=1WDCNLG2RPSXG&dib=eyJ2IjoiMSJ9.9SgA3dBW-7O_CtTqyOPCwYEqwnjNJMQ9mAJNl3eMCjHqSudG70bftIelOJOTfJUUe1di-qylhuksqNB4QXh2mSglnJ5jkgirqS2M8XSA_cVGYhVpugMHcUH7IvNz3o0TBUFa_HGrmExQtNieBaPCvBQeRRTExeeLFPDKD4zuG7XfQ0YjmjWKzMxVmtqMfTchgSmBxgbQewm0w7NK9Jkf7ORNjOv_L1KyLbwb9qj_OrQ.QQ2UAw2m3VppMcbEN0hdMVKfh9nwaE4sHc7L8Ecz6E8&dib_tag=se&keywords=laptops&qid=1741417485&sprefix=laptops%2Caps%2C211&sr=8-135
B0D18192T2,"Mon, 10 Mar",(59% off),https://m.media-amazon.com/images/I/41xAn0iwc6L._AC_UY218_.jpg,"₹1,195",9,₹495,No,4.3,"77,176",No,"Logitech M186 Wireless Mouse, 2.4GHz with USB Mini Receiver, 12-Month Battery Life, 1000 DPI Optical Tracking, Ambidextrous, Compatible with PC, Mac, Laptop",https://www.amazon.in/Logitech-Wireless-Receiver-Ambidextrous-Compatible/dp/B0D18192T2/ref=sr_1_136?crid=1WDCNLG2RPSXG&dib=eyJ2IjoiMSJ9.9SgA3dBW-7O_CtTqyOPCwYEqwnjNJMQ9mAJNl3eMCjHqSudG70bftIelOJOTfJUUe1di-qylhuksqNB4QXh2mSglnJ5jkgirqS2M8XSA_cVGYhVpugMHcUH7IvNz3o0TBUFa_HGrmExQtNieBaPCvBQeRRTExeeLFPDKD4zuG7XfQ0YjmjWKzMxVmtqMfTchgSmBxgbQewm0w7NK9Jkf7ORNjOv_L1KyLbwb9qj_OrQ.QQ2UAw2m3VppMcbEN0hdMVKfh9nwaE4sHc7L8Ecz6E8&dib_tag=se&keywords=laptops&qid=1741417485&sprefix=laptops%2Caps%2C211&sr=8-136
B0DHFSN5M7,"Tue, 11 Mar, 9 am - 5 pm",(73% off),https://m.media-amazon.com/images/I/51ICwoX0f2L._AC_UY218_.jpg,"₹99,999",9,"₹26,590",No,3.5,20,No,"Lenovo V15 G4 (2024), AMD Ryzen 3 7320U Quad Core - (8GB/512GB SSD/AMD Radeon Graphics/Windows 11 PRO) Thin and Light Business Laptop/15.6"" FHD Display/Arctic Grey/1.57 kg/MS Office 2021",https://www.amazon.in/Lenovo-V15-Ryzen-7320U-Quad/dp/B0DHFSN5M7/ref=sr_1_137?crid=1WDCNLG2RPSXG&dib=eyJ2IjoiMSJ9.9SgA3dBW-7O_CtTqyOPCwYEqwnjNJMQ9mAJNl3eMCjHqSudG70bftIelOJOTfJUUe1di-qylhuksqNB4QXh2mSglnJ5jkgirqS2M8XSA_cVGYhVpugMHcUH7IvNz3o0TBUFa_HGrmExQtNieBaPCvBQeRRTExeeLFPDKD4zuG7XfQ0YjmjWKzMxVmtqMfTchgSmBxgbQewm0w7NK9Jkf7ORNjOv_L1KyLbwb9qj_OrQ.QQ2UAw2m3VppMcbEN0hdMVKfh9nwaE4sHc7L8Ecz6E8&dib_tag=se&keywords=laptops&qid=1741417485&sprefix=laptops%2Caps%2C211&sr=8-137
B0DMSNR4GG,"Mon, 10 Mar",(29% off),https://m.media-amazon.com/images/I/71cbbGm02pL._AC_UY218_.jpg,"₹32,342",9,"₹22,990",Yes,N/A,0,No,"HP 255 G9 Ryzen 3 Dual Core AMD Ryzen™ 3 Processor 3250U - (8 GB/512 GB SSD/AMD Radeon Graphics) 9H237PT Thin and Light Laptop (15.6 inch, Black, 1.47 kg)",https://www.amazon.in/HP-255-G9-RyzenTM-Processor/dp/B0DMSNR4GG/ref=sr_1_138?crid=1WDCNLG2RPSXG&dib=eyJ2IjoiMSJ9.9SgA3dBW-7O_CtTqyOPCwYEqwnjNJMQ9mAJNl3eMCjHqSudG70bftIelOJOTfJUUe1di-qylhuksqNB4QXh2mSglnJ5jkgirqS2M8XSA_cVGYhVpugMHcUH7IvNz3o0TBUFa_HGrmExQtNieBaPCvBQeRRTExeeLFPDKD4zuG7XfQ0YjmjWKzMxVmtqMfTchgSmBxgbQewm0w7NK9Jkf7ORNjOv_L1KyLbwb9qj_OrQ.QQ2UAw2m3VppMcbEN0hdMVKfh9nwaE4sHc7L8Ecz6E8&dib_tag=se&keywords=laptops&qid=1741417485&sprefix=laptops%2Caps%2C211&sr=8-138
B0CJBL2QWY,"Tue, 11 Mar, 9 am - 5 pm",(32% off),https://m.media-amazon.com/images/I/71+gQ9gOTuL._AC_UY218_.jpg,"₹50,297",9,"₹33,990",No,4.2,692,Yes,"Sponsored Ad - HP 15s,12th Gen Intel Core i3-1215U, 8GB DDR4, 512 GB SSD(Win 11, Office 21, Silver, 1.69kg), Anti-Glare, 15.6inch(39.6Cm), FHD Laptop, Intel UHD Graphics, Dual Speakers, HD Camera, fy5006tu",https://www.amazon.in/sspa/click?ie=UTF8&spc=MToxNzY5ODc5ODEzMDU2NzIyOjE3NDE0MTc0ODU6c3BfbXRmOjMwMDQ5ODE1Nzk2NTIzMjo6MDo6&url=%2FHP-i3-1215U-Anti-Glare-15-6inch-Graphics%2Fdp%2FB0CJBL2QWY%2Fref%3Dsr_1_139_sspa%3Fcrid%3D1WDCNLG2RPSXG%26dib%3DeyJ2IjoiMSJ9.9SgA3dBW-7O_CtTqyOPCwYEqwnjNJMQ9mAJNl3eMCjHqSudG70bftIelOJOTfJUUe1di-qylhuksqNB4QXh2mSglnJ5jkgirqS2M8XSA_cVGYhVpugMHcUH7IvNz3o0TBUFa_HGrmExQtNieBaPCvBQeRRTExeeLFPDKD4zuG7XfQ0YjmjWKzMxVmtqMfTchgSmBxgbQewm0w7NK9Jkf7ORNjOv_L1KyLbwb9qj_OrQ.QQ2UAw2m3VppMcbEN0hdMVKfh9nwaE4sHc7L8Ecz6E8%26dib_tag%3Dse%26keywords%3Dlaptops%26qid%3D1741417485%26sprefix%3Dlaptops%252Caps%252C211%26sr%3D8-139-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
B0DTYKLHYC,"Mon, 10 Mar",(19% off),https://m.media-amazon.com/images/I/71ljCB196nL._AC_UY218_.jpg,"₹69,990",9,"₹56,990",Yes,N/A,0,Yes,"Sponsored Ad - ASUS Vivobook 15, 15.6"" FHD, 13th Gen Intel Core i5-13420H, Thin & Light Laptop(16GB RAM/512GB SSD/Intel Iris Xᵉ iGPU/Windows 11/MS Office 365 Basic(1Year)*/Office 2024/Blue/1.5 Kg),X1502VA-BQ836WS",https://www.amazon.in/sspa/click?ie=UTF8&spc=MToxNzY5ODc5ODEzMDU2NzIyOjE3NDE0MTc0ODU6c3BfbXRmOjMwMDQ5NjI2MTYxOTMzMjo6MDo6&url=%2FASUS-Vivobook-i5-13420H-Windows-X1502VA-BQ836WS%2Fdp%2FB0DTYKLHYC%2Fref%3Dsr_1_140_sspa%3Fcrid%3D1WDCNLG2RPSXG%26dib%3DeyJ2IjoiMSJ9.9SgA3dBW-7O_CtTqyOPCwYEqwnjNJMQ9mAJNl3eMCjHqSudG70bftIelOJOTfJUUe1di-qylhuksqNB4QXh2mSglnJ5jkgirqS2M8XSA_cVGYhVpugMHcUH7IvNz3o0TBUFa_HGrmExQtNieBaPCvBQeRRTExeeLFPDKD4zuG7XfQ0YjmjWKzMxVmtqMfTchgSmBxgbQewm0w7NK9Jkf7ORNjOv_L1KyLbwb9qj_OrQ.QQ2UAw2m3VppMcbEN0hdMVKfh9nwaE4sHc7L8Ecz6E8%26dib_tag%3Dse%26keywords%3Dlaptops%26qid%3D1741417485%26sprefix%3Dlaptops%252Caps%252C211%26sr%3D8-140-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
B0CP615Z5M,"Tue, 11 Mar",(74% off),https://m.media-amazon.com/images/I/51pu+WsoXaL._AC_UY218_.jpg,"₹89,990",9,"₹22,990",Yes,4.4,4,No,Lenovo V15 Intel Celeron n4500 FHD 15.6 inch Laptop / 8GB DDR4 Ram and 256GB NVME SSD/Intel UHD Graphics/Windows 11 & MS-Office/Privacy Shutter/Black / 1.6kg / 1 Year Brand Warranty,https://www.amazon.in/Lenovo-Celeron-Graphics-MS-Office-Warranty/dp/B0CP615Z5M/ref=sr_1_141?crid=1WDCNLG2RPSXG&dib=eyJ2IjoiMSJ9.9SgA3dBW-7O_CtTqyOPCwYEqwnjNJMQ9mAJNl3eMCjHqSudG70bftIelOJOTfJUUe1di-qylhuksqNB4QXh2mSglnJ5jkgirqS2M8XSA_cVGYhVpugMHcUH7IvNz3o0TBUFa_HGrmExQtNieBaPCvBQeRRTExeeLFPDKD4zuG7XfQ0YjmjWKzMxVmtqMfTchgSmBxgbQewm0w7NK9Jkf7ORNjOv_L1KyLbwb9qj_OrQ.QQ2UAw2m3VppMcbEN0hdMVKfh9nwaE4sHc7L8Ecz6E8&dib_tag=se&keywords=laptops&qid=1741417485&sprefix=laptops%2Caps%2C211&sr=8-141
B0C3D81MJG,"Mon, 10 Mar",(35% off),https://m.media-amazon.com/images/I/716t30vUUxL._AC_UY218_.jpg,"₹52,575",9,"₹33,920",Yes,3.4,85,No,"HP 15s, Intel Core i3-1215, 8GB DDR4, 512GB SSD, 15.6-inch (39.6cm), Anti-Glare, FHD Laptop, Intel UHD Graphics, HD Camera, Dual Speakers (Win 11, Office 21, Silver, 1.69kg) fy5003TU",https://www.amazon.in/HP-i3-1215U-Graphics-Numeric-15s-fy5003TU/dp/B0C3D81MJG/ref=sr_1_142?crid=1WDCNLG2RPSXG&dib=eyJ2IjoiMSJ9.9SgA3dBW-7O_CtTqyOPCwYEqwnjNJMQ9mAJNl3eMCjHqSudG70bftIelOJOTfJUUe1di-qylhuksqNB4QXh2mSglnJ5jkgirqS2M8XSA_cVGYhVpugMHcUH7IvNz3o0TBUFa_HGrmExQtNieBaPCvBQeRRTExeeLFPDKD4zuG7XfQ0YjmjWKzMxVmtqMfTchgSmBxgbQewm0w7NK9Jkf7ORNjOv_L1KyLbwb9qj_OrQ.QQ2UAw2m3VppMcbEN0hdMVKfh9nwaE4sHc7L8Ecz6E8&dib_tag=se&keywords=laptops&qid=1741417485&sprefix=laptops%2Caps%2C211&sr=8-142
B0CCP9PH92,"Mon, 10 Mar",(40% off),https://m.media-amazon.com/images/I/71x5Px0zK9L._AC_UY218_.jpg,"₹54,990",9,"₹32,990",Yes,3.7,235,No,"ASUS Vivobook 15, Intel Core i3-1215U, 15.6"" FHD 16:9 60Hz 250nits, (8GB RAM/512GB SSD/Intel UHD Graphics/Win 11 Home/Office 2021/Backlit/42WHr Battery/Cool Silver/1.7 Kg), X1504ZA-NJ320WS",https://www.amazon.in/ASUS-Vivobook-IntelCore-Fingerprint-X1404ZA-NK321WS/dp/B0CCP9PH92/ref=sr_1_143?crid=1WDCNLG2RPSXG&dib=eyJ2IjoiMSJ9.9SgA3dBW-7O_CtTqyOPCwYEqwnjNJMQ9mAJNl3eMCjHqSudG70bftIelOJOTfJUUe1di-qylhuksqNB4QXh2mSglnJ5jkgirqS2M8XSA_cVGYhVpugMHcUH7IvNz3o0TBUFa_HGrmExQtNieBaPCvBQeRRTExeeLFPDKD4zuG7XfQ0YjmjWKzMxVmtqMfTchgSmBxgbQewm0w7NK9Jkf7ORNjOv_L1KyLbwb9qj_OrQ.QQ2UAw2m3VppMcbEN0hdMVKfh9nwaE4sHc7L8Ecz6E8&dib_tag=se&keywords=laptops&qid=1741417485&sprefix=laptops%2Caps%2C211&sr=8-143
B0CYTD8DVF,"Mon, 10 Mar",(36% off),https://m.media-amazon.com/images/I/71xsJgGNTEL._AC_UY218_.jpg,"₹57,990",9,"₹36,990",Yes,4.2,83,No,"ASUS Vivobook 15, Thin and Light Laptop, Intel Core i3-1315U 13th Gen, 15.6"" (39.62 cms) FHD (8GB/512GB SSD/Win11/MS Office/Backlit Keyboard/Silver/1.7 kg), X1504VA-NJ320WS",https://www.amazon.in/ASUS-Vivobook-i3-1315U-Integrated-X1504VA-NJ320WS/dp/B0CYTD8DVF/ref=sr_1_144?crid=1WDCNLG2RPSXG&dib=eyJ2IjoiMSJ9.9SgA3dBW-7O_CtTqyOPCwYEqwnjNJMQ9mAJNl3eMCjHqSudG70bftIelOJOTfJUUe1di-qylhuksqNB4QXh2mSglnJ5jkgirqS2M8XSA_cVGYhVpugMHcUH7IvNz3o0TBUFa_HGrmExQtNieBaPCvBQeRRTExeeLFPDKD4zuG7XfQ0YjmjWKzMxVmtqMfTchgSmBxgbQewm0w7NK9Jkf7ORNjOv_L1KyLbwb9qj_OrQ.QQ2UAw2m3VppMcbEN0hdMVKfh9nwaE4sHc7L8Ecz6E8&dib_tag=se&keywords=laptops&qid=1741417485&sprefix=laptops%2Caps%2C211&sr=8-144
B0CWDBJ3Q8,"Mon, 10 Mar",(21% off),https://m.media-amazon.com/images/I/71KR4mF8JLL._AC_UY218_.jpg,"₹92,746",9,"₹73,490",Yes,3.9,30,No,"HP Pavilion Plus, 13th Gen Intel Core i5-1335U, 16GB DDR5, 512GB SSD, (Win11, Office21, Silver, 1.44 kg),IPS, Anti-glare, 14-inch (35.6cm) WUXGA Laptop, Intel Iris Xe graphics, 5MP IR camera, ew0116TU",https://www.amazon.in/HP-Pavilion-i5-1335U-14-inch-ew0116TU/dp/B0CWDBJ3Q8/ref=sr_1_145?crid=1WDCNLG2RPSXG&dib=eyJ2IjoiMSJ9.9SgA3dBW-7O_CtTqyOPCwYEqwnjNJMQ9mAJNl3eMCjHqSudG70bftIelOJOTfJUUe1di-qylhuksqNB4QXh2mSglnJ5jkgirqS2M8XSA_cVGYhVpugMHcUH7IvNz3o0TBUFa_HGrmExQtNieBaPCvBQeRRTExeeLFPDKD4zuG7XfQ0YjmjWKzMxVmtqMfTchgSmBxgbQewm0w7NK9Jkf7ORNjOv_L1KyLbwb9qj_OrQ.QQ2UAw2m3VppMcbEN0hdMVKfh9nwaE4sHc7L8Ecz6E8&dib_tag=se&keywords=laptops&qid=1741417485&sprefix=laptops%2Caps%2C211&sr=8-145
