asin,delivery,discount,image_url,original_price,price,prime,rating,reviews_count,sponsored,title,url
B08M4V9WQG,"Mon, 10 Mar, 7 am - 10 pm",(18% off),https://m.media-amazon.com/images/I/515yRecAYfL._AC_UY218_.jpg,"₹23,850","₹19,499",No,4.3,1527,Yes,"Brother DCP-T820DW Printer - Auto Duplex Printing, Print, Scan, Copy, ADF, WiFi/LAN/USB, Print Up To 15K Pages In Black And 5K In Color Each For (CMY), Get An Extra Black Ink Bottle, Free Installation",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2Njk1ODk1MDA5OTAxMDU1OjE3NDE0MTk2MDk6c3BfYXRmX25leHQ6MzAwNDU3ODE1NTk5NTMyOjowOjo&url=%2FBrother-DCP-T820DW-Refill-Printer-Printing%2Fdp%2FB08M4V9WQG%2Fref%3Dsr_1_193_sspa%3Fcrid%3DTINXTBF0YKTM%26dib%3DeyJ2IjoiMSJ9.-98R4jewRELDKKaBHmZRi-Zed0qQ6zNbhMnSs4L0ozIFXwTy1LrCZey4YqL-rxBF3BeOcZPFpVOxbldYJEInNXgFSG6VjUXlWGIXyGaMAqM5LNQi1bdkzpzHFR3jfJhdMnes3OhKdD7ElXIu4vg2SnsijbplyumMGmzlmcyImv-DYy0tBZdJSN7c8E4AEMCi4VhErDFsAMsMBUy89pxKKVfN1axpdhHgQlbXHPTInQo.N2TNbDxp5-dXuq6VftyMUIbmx8Cg-uW40n-pFKb2FA4%26dib_tag%3Dse%26keywords%3Dprinter%26qid%3D1741419609%26sprefix%3Dprinter%252Caps%252C240%26sr%3D8-193-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
B01JOFKL0A,"Mon, 10 Mar, 7 am - 10 pm",N/A,https://m.media-amazon.com/images/I/51klz5w3beL._AC_UY218_.jpg,"₹5,899","₹5,899",No,3.8,10440,Yes,Canon Pixma E477 All-in-One Wireless Ink Efficient Colour Printer (White/Blue),https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2Njk1ODk1MDA5OTAxMDU1OjE3NDE0MTk2MDk6c3BfYXRmX25leHQ6MzAwMTMzMDU4NzQwMDMyOjowOjo&url=%2FCanon-E477-Wireless-Efficient-Printer%2Fdp%2FB01JOFKL0A%2Fref%3Dsr_1_194_sspa%3Fcrid%3DTINXTBF0YKTM%26dib%3DeyJ2IjoiMSJ9.-98R4jewRELDKKaBHmZRi-Zed0qQ6zNbhMnSs4L0ozIFXwTy1LrCZey4YqL-rxBF3BeOcZPFpVOxbldYJEInNXgFSG6VjUXlWGIXyGaMAqM5LNQi1bdkzpzHFR3jfJhdMnes3OhKdD7ElXIu4vg2SnsijbplyumMGmzlmcyImv-DYy0tBZdJSN7c8E4AEMCi4VhErDFsAMsMBUy89pxKKVfN1axpdhHgQlbXHPTInQo.N2TNbDxp5-dXuq6VftyMUIbmx8Cg-uW40n-pFKb2FA4%26dib_tag%3Dse%26keywords%3Dprinter%26qid%3D1741419609%26sprefix%3Dprinter%252Caps%252C240%26sr%3D8-194-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
B0D57B1J4X,"Tue, 11 Mar",(30% off),https://m.media-amazon.com/images/I/61+H6LOk-lL._AC_UY218_.jpg,"₹2,299","₹1,599",Yes,4.2,16,No,"Canon GI 790 Compatible for Canon PIXMA G1000,G1010,G1100,G2000,G2010,G2100,G3000,G3010,G3100,G4010 (CYMK)",https://www.amazon.in/Canon-Compatible-PIXMA-G1000-G1010/dp/B0D57B1J4X/ref=sr_1_195?crid=TINXTBF0YKTM&dib=eyJ2IjoiMSJ9.-98R4jewRELDKKaBHmZRi-Zed0qQ6zNbhMnSs4L0ozIFXwTy1LrCZey4YqL-rxBF3BeOcZPFpVOxbldYJEInNXgFSG6VjUXlWGIXyGaMAqM5LNQi1bdkzpzHFR3jfJhdMnes3OhKdD7ElXIu4vg2SnsijbplyumMGmzlmcyImv-DYy0tBZdJSN7c8E4AEMCi4VhErDFsAMsMBUy89pxKKVfN1axpdhHgQlbXHPTInQo.N2TNbDxp5-dXuq6VftyMUIbmx8Cg-uW40n-pFKb2FA4&dib_tag=se&keywords=printer&qid=1741419609&sprefix=printer%2Caps%2C240&sr=8-195
B08496DB2F,"Mon, 10 Mar",N/A,https://m.media-amazon.com/images/I/61s5rF+4+SL._AC_UY218_.jpg,"₹1,364","₹1,364",Yes,4.0,2133,No,HP M0H50A Tri-Color Replacement GT Printhead,https://www.amazon.in/HP-Tri-Colour-Printhead-Tank-Smart/dp/B08496DB2F/ref=sr_1_196?crid=TINXTBF0YKTM&dib=eyJ2IjoiMSJ9.-98R4jewRELDKKaBHmZRi-Zed0qQ6zNbhMnSs4L0ozIFXwTy1LrCZey4YqL-rxBF3BeOcZPFpVOxbldYJEInNXgFSG6VjUXlWGIXyGaMAqM5LNQi1bdkzpzHFR3jfJhdMnes3OhKdD7ElXIu4vg2SnsijbplyumMGmzlmcyImv-DYy0tBZdJSN7c8E4AEMCi4VhErDFsAMsMBUy89pxKKVfN1axpdhHgQlbXHPTInQo.N2TNbDxp5-dXuq6VftyMUIbmx8Cg-uW40n-pFKb2FA4&dib_tag=se&keywords=printer&qid=1741419609&sprefix=printer%2Caps%2C240&sr=8-196
B01ALPLZDE,"Mon, 10 Mar",(9% off),https://m.media-amazon.com/images/I/31q2m54-JOL._AC_UY218_.jpg,₹595,₹539,Yes,4.2,7061,No,"Canon PIXMA GI790 Yellow Ink Bottle for G1010, G2000, G2012, G3000, G3010, G3012, G4010",https://www.amazon.in/Canon-GI790-Ink-Cartridge-Yellow/dp/B01ALPLZDE/ref=sr_1_197?crid=TINXTBF0YKTM&dib=eyJ2IjoiMSJ9.-98R4jewRELDKKaBHmZRi-Zed0qQ6zNbhMnSs4L0ozIFXwTy1LrCZey4YqL-rxBF3BeOcZPFpVOxbldYJEInNXgFSG6VjUXlWGIXyGaMAqM5LNQi1bdkzpzHFR3jfJhdMnes3OhKdD7ElXIu4vg2SnsijbplyumMGmzlmcyImv-DYy0tBZdJSN7c8E4AEMCi4VhErDFsAMsMBUy89pxKKVfN1axpdhHgQlbXHPTInQo.N2TNbDxp5-dXuq6VftyMUIbmx8Cg-uW40n-pFKb2FA4&dib_tag=se&keywords=printer&qid=1741419609&sprefix=printer%2Caps%2C240&sr=8-197
B01MSYN863,"Mon, 10 Mar",(6% off),https://m.media-amazon.com/images/I/61BKgOsPENL._AC_UY218_.jpg,₹678,₹639,Yes,4.3,6430,No,HP GT52 70-ml Cyan Original Ink Bottle,https://www.amazon.in/HP-GT52-Ink-Bottle-Cyan/dp/B01MSYN863/ref=sr_1_198?crid=TINXTBF0YKTM&dib=eyJ2IjoiMSJ9.-98R4jewRELDKKaBHmZRi-Zed0qQ6zNbhMnSs4L0ozIFXwTy1LrCZey4YqL-rxBF3BeOcZPFpVOxbldYJEInNXgFSG6VjUXlWGIXyGaMAqM5LNQi1bdkzpzHFR3jfJhdMnes3OhKdD7ElXIu4vg2SnsijbplyumMGmzlmcyImv-DYy0tBZdJSN7c8E4AEMCi4VhErDFsAMsMBUy89pxKKVfN1axpdhHgQlbXHPTInQo.N2TNbDxp5-dXuq6VftyMUIbmx8Cg-uW40n-pFKb2FA4&dib_tag=se&keywords=printer&qid=1741419609&sprefix=printer%2Caps%2C240&sr=8-198
B07D717R4G,"Mon, 10 Mar",(14% off),https://m.media-amazon.com/images/I/61LfuLk45tL._AC_UY218_.jpg,₹660,₹569,Yes,4.4,1740,No,Brother BT-D60BK Ink Bottle (Black),https://www.amazon.in/Brother-BT-D60BK-Ink-Bottle-Black/dp/B07D717R4G/ref=sr_1_199?crid=TINXTBF0YKTM&dib=eyJ2IjoiMSJ9.-98R4jewRELDKKaBHmZRi-Zed0qQ6zNbhMnSs4L0ozIFXwTy1LrCZey4YqL-rxBF3BeOcZPFpVOxbldYJEInNXgFSG6VjUXlWGIXyGaMAqM5LNQi1bdkzpzHFR3jfJhdMnes3OhKdD7ElXIu4vg2SnsijbplyumMGmzlmcyImv-DYy0tBZdJSN7c8E4AEMCi4VhErDFsAMsMBUy89pxKKVfN1axpdhHgQlbXHPTInQo.N2TNbDxp5-dXuq6VftyMUIbmx8Cg-uW40n-pFKb2FA4&dib_tag=se&keywords=printer&qid=1741419609&sprefix=printer%2Caps%2C240&sr=8-199
B0CRPG1JRG,"Tomorrow, 9 Mar",(1% off),https://m.media-amazon.com/images/I/61OL9lKo+RL._AC_UY218_.jpg,₹210,₹207,No,4.0,52,No,JK Paper White Jk Copier Paper 75 Gsm A5,https://www.amazon.in/JK-Paper-White-Copier-Gsm/dp/B0CRPG1JRG/ref=sr_1_200_f3_0o_fs?crid=TINXTBF0YKTM&dib=eyJ2IjoiMSJ9.-98R4jewRELDKKaBHmZRi-Zed0qQ6zNbhMnSs4L0ozIFXwTy1LrCZey4YqL-rxBF3BeOcZPFpVOxbldYJEInNXgFSG6VjUXlWGIXyGaMAqM5LNQi1bdkzpzHFR3jfJhdMnes3OhKdD7ElXIu4vg2SnsijbplyumMGmzlmcyImv-DYy0tBZdJSN7c8E4AEMCi4VhErDFsAMsMBUy89pxKKVfN1axpdhHgQlbXHPTInQo.N2TNbDxp5-dXuq6VftyMUIbmx8Cg-uW40n-pFKb2FA4&dib_tag=se&keywords=printer&qid=1741419609&sprefix=printer%2Caps%2C240&sr=8-200
B01ALOX15A,"Mon, 10 Mar",(6% off),https://m.media-amazon.com/images/I/31t0aQeYBLL._AC_UY218_.jpg,₹595,₹561,Yes,4.2,7061,No,"Canon PIXMA GI790 Cyan Ink Bottle for G1010, G2000, G2012, G3000, G3010, G3012, G4010",https://www.amazon.in/Canon-Pixma-Bottle-GI-790-Cyan/dp/B01ALOX15A/ref=sr_1_201?crid=TINXTBF0YKTM&dib=eyJ2IjoiMSJ9.-98R4jewRELDKKaBHmZRi-Zed0qQ6zNbhMnSs4L0ozIFXwTy1LrCZey4YqL-rxBF3BeOcZPFpVOxbldYJEInNXgFSG6VjUXlWGIXyGaMAqM5LNQi1bdkzpzHFR3jfJhdMnes3OhKdD7ElXIu4vg2SnsijbplyumMGmzlmcyImv-DYy0tBZdJSN7c8E4AEMCi4VhErDFsAMsMBUy89pxKKVfN1axpdhHgQlbXHPTInQo.N2TNbDxp5-dXuq6VftyMUIbmx8Cg-uW40n-pFKb2FA4&dib_tag=se&keywords=printer&qid=1741419609&sprefix=printer%2Caps%2C240&sr=8-201
B07N5KKX4T,"Mon, 10 Mar",(4% off),https://m.media-amazon.com/images/I/71Yy96fOMQL._AC_UY218_.jpg,₹841,₹809,Yes,3.9,12505,No,HP 803 Small Black Original Ink Cartridge,https://www.amazon.in/HP-803-Small-Cartridge-Black/dp/B07N5KKX4T/ref=sr_1_202?crid=TINXTBF0YKTM&dib=eyJ2IjoiMSJ9.-98R4jewRELDKKaBHmZRi-Zed0qQ6zNbhMnSs4L0ozIFXwTy1LrCZey4YqL-rxBF3BeOcZPFpVOxbldYJEInNXgFSG6VjUXlWGIXyGaMAqM5LNQi1bdkzpzHFR3jfJhdMnes3OhKdD7ElXIu4vg2SnsijbplyumMGmzlmcyImv-DYy0tBZdJSN7c8E4AEMCi4VhErDFsAMsMBUy89pxKKVfN1axpdhHgQlbXHPTInQo.N2TNbDxp5-dXuq6VftyMUIbmx8Cg-uW40n-pFKb2FA4&dib_tag=se&keywords=printer&qid=1741419609&sprefix=printer%2Caps%2C240&sr=8-202
B0BN1S41VH,"Mon, 10 Mar, 7 am - 10 pm",(26% off),https://m.media-amazon.com/images/I/61LJaZbz3cL._AC_UY218_.jpg,"₹18,848","₹13,999",No,3.9,903,Yes,"HP Smart Tank 580 Aio WiFi Colour Wireless Solid Ink Printers with 1 Extra Black Ink Bottle (Upto 8000 Black & 6000 Colour Prints) + 1 Year Extended Warranty with PHA Coverage -Print, Scan & Copy",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2Njk1ODk1MDA5OTAxMDU1OjE3NDE0MTk2MDk6c3BfbXRmOjMwMDA1OTI5OTE5OTMzMjo6MDo6&url=%2FHP-Printer-Extended-Warranty-coverage-Print%2Fdp%2FB0BN1S41VH%2Fref%3Dsr_1_203_sspa%3Fcrid%3DTINXTBF0YKTM%26dib%3DeyJ2IjoiMSJ9.-98R4jewRELDKKaBHmZRi-Zed0qQ6zNbhMnSs4L0ozIFXwTy1LrCZey4YqL-rxBF3BeOcZPFpVOxbldYJEInNXgFSG6VjUXlWGIXyGaMAqM5LNQi1bdkzpzHFR3jfJhdMnes3OhKdD7ElXIu4vg2SnsijbplyumMGmzlmcyImv-DYy0tBZdJSN7c8E4AEMCi4VhErDFsAMsMBUy89pxKKVfN1axpdhHgQlbXHPTInQo.N2TNbDxp5-dXuq6VftyMUIbmx8Cg-uW40n-pFKb2FA4%26dib_tag%3Dse%26keywords%3Dprinter%26qid%3D1741419609%26sprefix%3Dprinter%252Caps%252C240%26sr%3D8-203-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
B01EJ5MM5M,"Mon, 10 Mar, 7 am - 10 pm",(10% off),https://m.media-amazon.com/images/I/51TgRks3kIL._AC_UY218_.jpg,"₹3,875","₹3,499",No,3.4,14037,Yes,Canon Pixma MG2577s All-in-One Inkjet Colour Printer (Blue/White),https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2Njk1ODk1MDA5OTAxMDU1OjE3NDE0MTk2MDk6c3BfbXRmOjMwMDIyMDQ2MDc3ODczMjo6MDo6&url=%2FCanon-MG2577s-Inkjet-Colour-Printer%2Fdp%2FB01EJ5MM5M%2Fref%3Dsr_1_204_sspa%3Fcrid%3DTINXTBF0YKTM%26dib%3DeyJ2IjoiMSJ9.-98R4jewRELDKKaBHmZRi-Zed0qQ6zNbhMnSs4L0ozIFXwTy1LrCZey4YqL-rxBF3BeOcZPFpVOxbldYJEInNXgFSG6VjUXlWGIXyGaMAqM5LNQi1bdkzpzHFR3jfJhdMnes3OhKdD7ElXIu4vg2SnsijbplyumMGmzlmcyImv-DYy0tBZdJSN7c8E4AEMCi4VhErDFsAMsMBUy89pxKKVfN1axpdhHgQlbXHPTInQo.N2TNbDxp5-dXuq6VftyMUIbmx8Cg-uW40n-pFKb2FA4%26dib_tag%3Dse%26keywords%3Dprinter%26qid%3D1741419609%26sprefix%3Dprinter%252Caps%252C240%26sr%3D8-204-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
B01N1RVN6D,"Mon, 10 Mar",(6% off),https://m.media-amazon.com/images/I/61+3CzynCRL._AC_UY218_.jpg,₹678,₹639,Yes,4.3,6430,No,HP GT52 70-ml Yellow Original Ink Bottle,https://www.amazon.in/HP-GT52-Ink-Bottle-Yellow/dp/B01N1RVN6D/ref=sr_1_205?crid=TINXTBF0YKTM&dib=eyJ2IjoiMSJ9.-98R4jewRELDKKaBHmZRi-Zed0qQ6zNbhMnSs4L0ozIFXwTy1LrCZey4YqL-rxBF3BeOcZPFpVOxbldYJEInNXgFSG6VjUXlWGIXyGaMAqM5LNQi1bdkzpzHFR3jfJhdMnes3OhKdD7ElXIu4vg2SnsijbplyumMGmzlmcyImv-DYy0tBZdJSN7c8E4AEMCi4VhErDFsAMsMBUy89pxKKVfN1axpdhHgQlbXHPTInQo.N2TNbDxp5-dXuq6VftyMUIbmx8Cg-uW40n-pFKb2FA4&dib_tag=se&keywords=printer&qid=1741419609&sprefix=printer%2Caps%2C240&sr=8-205
B018SDBG9Y,"Mon, 10 Mar",(16% off),https://m.media-amazon.com/images/I/61PW7TAOMhL._AC_UY218_.jpg,₹490,₹410,No,4.4,323,No,Brother BT5000C Ink Bottle (Cyan),https://www.amazon.in/Brother-BT5000C-Ink-Bottle-Cyan/dp/B018SDBG9Y/ref=sr_1_206?crid=TINXTBF0YKTM&dib=eyJ2IjoiMSJ9.-98R4jewRELDKKaBHmZRi-Zed0qQ6zNbhMnSs4L0ozIFXwTy1LrCZey4YqL-rxBF3BeOcZPFpVOxbldYJEInNXgFSG6VjUXlWGIXyGaMAqM5LNQi1bdkzpzHFR3jfJhdMnes3OhKdD7ElXIu4vg2SnsijbplyumMGmzlmcyImv-DYy0tBZdJSN7c8E4AEMCi4VhErDFsAMsMBUy89pxKKVfN1axpdhHgQlbXHPTInQo.N2TNbDxp5-dXuq6VftyMUIbmx8Cg-uW40n-pFKb2FA4&dib_tag=se&keywords=printer&qid=1741419609&sprefix=printer%2Caps%2C240&sr=8-206
B000KPU1IG,"Mon, 10 Mar",N/A,https://m.media-amazon.com/images/I/610hlyTrlUL._AC_UY218_.jpg,₹460,₹459,No,4.4,2418,No,Casio XR-6WE1 Label Printer Tape (Black and White),https://www.amazon.in/Casio-XR-6WE1-Label-Printer-Black/dp/B000KPU1IG/ref=sr_1_207?crid=TINXTBF0YKTM&dib=eyJ2IjoiMSJ9.-98R4jewRELDKKaBHmZRi-Zed0qQ6zNbhMnSs4L0ozIFXwTy1LrCZey4YqL-rxBF3BeOcZPFpVOxbldYJEInNXgFSG6VjUXlWGIXyGaMAqM5LNQi1bdkzpzHFR3jfJhdMnes3OhKdD7ElXIu4vg2SnsijbplyumMGmzlmcyImv-DYy0tBZdJSN7c8E4AEMCi4VhErDFsAMsMBUy89pxKKVfN1axpdhHgQlbXHPTInQo.N2TNbDxp5-dXuq6VftyMUIbmx8Cg-uW40n-pFKb2FA4&dib_tag=se&keywords=printer&qid=1741419609&sprefix=printer%2Caps%2C240&sr=8-207
B09X9KZ4B3,"Mon, 10 Mar",(35% off),https://m.media-amazon.com/images/I/61cYTFH6KoL._AC_UY218_.jpg,₹999,₹649,Yes,4.6,593,No,"RC PRINT Ink Compatible for Brother BT6000Bk / BT5000 DCP T310, T300, T510, T500, T910, T710, T400W, T450W, T300W, T800W, T700, T810 Printe (Pack of 4 Balck 108ml CMY 48Ml",https://www.amazon.in/RC-Print-Brother-T220-Printers/dp/B09X9KZ4B3/ref=sr_1_208?crid=TINXTBF0YKTM&dib=eyJ2IjoiMSJ9.-98R4jewRELDKKaBHmZRi-Zed0qQ6zNbhMnSs4L0ozIFXwTy1LrCZey4YqL-rxBF3BeOcZPFpVOxbldYJEInNXgFSG6VjUXlWGIXyGaMAqM5LNQi1bdkzpzHFR3jfJhdMnes3OhKdD7ElXIu4vg2SnsijbplyumMGmzlmcyImv-DYy0tBZdJSN7c8E4AEMCi4VhErDFsAMsMBUy89pxKKVfN1axpdhHgQlbXHPTInQo.N2TNbDxp5-dXuq6VftyMUIbmx8Cg-uW40n-pFKb2FA4&dib_tag=se&keywords=printer&qid=1741419609&sprefix=printer%2Caps%2C240&sr=8-208
B0B93JW8NF,"Thu, 13 Mar",(69% off),https://m.media-amazon.com/images/I/61rzaOJaAaL._AC_UY218_.jpg,"₹1,499",₹464,No,4.2,93,No,"LIVYU LIFE 9mm Label Printer Tape Compatible Label Tape Replacement for Casio KL-120, KL-60, KL-820, KL-7400, KL-G2, KL-HD1 Ez Label Maker, (Black Ink on White Tape -9 mm x 8m-1 Pcs)",https://www.amazon.in/LIVYU-LIFE-Printer-Compatible-Replacement/dp/B0B93JW8NF/ref=sr_1_209?crid=TINXTBF0YKTM&dib=eyJ2IjoiMSJ9.-98R4jewRELDKKaBHmZRi-Zed0qQ6zNbhMnSs4L0ozIFXwTy1LrCZey4YqL-rxBF3BeOcZPFpVOxbldYJEInNXgFSG6VjUXlWGIXyGaMAqM5LNQi1bdkzpzHFR3jfJhdMnes3OhKdD7ElXIu4vg2SnsijbplyumMGmzlmcyImv-DYy0tBZdJSN7c8E4AEMCi4VhErDFsAMsMBUy89pxKKVfN1axpdhHgQlbXHPTInQo.N2TNbDxp5-dXuq6VftyMUIbmx8Cg-uW40n-pFKb2FA4&dib_tag=se&keywords=printer&qid=1741419609&sprefix=printer%2Caps%2C240&sr=8-209
B018SBQIMG,"Mon, 10 Mar",(16% off),https://m.media-amazon.com/images/I/61HMcXra-AS._AC_UY218_.jpg,₹490,₹410,No,4.4,378,No,Brother BT5000Y Ink Bottle (Yellow),https://www.amazon.in/Brother-BT5000Y-Ink-Bottle-Yellow/dp/B018SBQIMG/ref=sr_1_210?crid=TINXTBF0YKTM&dib=eyJ2IjoiMSJ9.-98R4jewRELDKKaBHmZRi-Zed0qQ6zNbhMnSs4L0ozIFXwTy1LrCZey4YqL-rxBF3BeOcZPFpVOxbldYJEInNXgFSG6VjUXlWGIXyGaMAqM5LNQi1bdkzpzHFR3jfJhdMnes3OhKdD7ElXIu4vg2SnsijbplyumMGmzlmcyImv-DYy0tBZdJSN7c8E4AEMCi4VhErDFsAMsMBUy89pxKKVfN1axpdhHgQlbXHPTInQo.N2TNbDxp5-dXuq6VftyMUIbmx8Cg-uW40n-pFKb2FA4&dib_tag=se&keywords=printer&qid=1741419609&sprefix=printer%2Caps%2C240&sr=8-210
B0C1KGBHCS,"Tue, 11 Mar",(11% off),https://m.media-amazon.com/images/I/61ntgKoCUUL._AC_UY218_.jpg,"₹2,990","₹2,665",Yes,4.3,72,No,"Epson 001 Ink 4 Colors for (L4150,L4160,L6160,L6170,L6190) (Set of 4)",https://www.amazon.in/Epson-Colors-L4150-L4160-L6160/dp/B0C1KGBHCS/ref=sr_1_211?crid=TINXTBF0YKTM&dib=eyJ2IjoiMSJ9.-98R4jewRELDKKaBHmZRi-Zed0qQ6zNbhMnSs4L0ozIFXwTy1LrCZey4YqL-rxBF3BeOcZPFpVOxbldYJEInNXgFSG6VjUXlWGIXyGaMAqM5LNQi1bdkzpzHFR3jfJhdMnes3OhKdD7ElXIu4vg2SnsijbplyumMGmzlmcyImv-DYy0tBZdJSN7c8E4AEMCi4VhErDFsAMsMBUy89pxKKVfN1axpdhHgQlbXHPTInQo.N2TNbDxp5-dXuq6VftyMUIbmx8Cg-uW40n-pFKb2FA4&dib_tag=se&keywords=printer&qid=1741419609&sprefix=printer%2Caps%2C240&sr=8-211
B07MGNM98R,"Mon, 10 Mar",(13 new offers),https://m.media-amazon.com/images/I/71zVXMYBoGL._AC_UY218_.jpg,₹2.25,"₹1,125",Yes,4.2,17191,No,"JK Copier Paper - A4, 500 Sheets, 75 GSM, Ream 3",https://www.amazon.in/JK-Copier-Paper-Sheets-Ream/dp/B07MGNM98R/ref=sr_1_212?crid=TINXTBF0YKTM&dib=eyJ2IjoiMSJ9.-98R4jewRELDKKaBHmZRi-Zed0qQ6zNbhMnSs4L0ozIFXwTy1LrCZey4YqL-rxBF3BeOcZPFpVOxbldYJEInNXgFSG6VjUXlWGIXyGaMAqM5LNQi1bdkzpzHFR3jfJhdMnes3OhKdD7ElXIu4vg2SnsijbplyumMGmzlmcyImv-DYy0tBZdJSN7c8E4AEMCi4VhErDFsAMsMBUy89pxKKVfN1axpdhHgQlbXHPTInQo.N2TNbDxp5-dXuq6VftyMUIbmx8Cg-uW40n-pFKb2FA4&dib_tag=se&keywords=printer&qid=1741419609&sprefix=printer%2Caps%2C240&sr=8-212
B0BN1XT6TF,"Mon, 10 Mar, 7 am - 10 pm",(28% off),https://m.media-amazon.com/images/I/61uZGapgvFL._AC_UY218_.jpg,"₹17,828","₹12,799",No,3.8,1507,Yes,"HP Smart Tank 589 All-in-One WiFi Colour Printer – Print/Scan/Copy, High Capacity Ink Tank, Wireless, Ideal for Home & Office Printing",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2Njk1ODk1MDA5OTAxMDU1OjE3NDE0MTk2MDk6c3BfYnRmOjMwMDA1OTI0MzY4MTMzMjo6MDo6&url=%2FHP-Smart-Colour-Printer-Included%2Fdp%2FB0BN1XT6TF%2Fref%3Dsr_1_213_sspa%3Fcrid%3DTINXTBF0YKTM%26dib%3DeyJ2IjoiMSJ9.-98R4jewRELDKKaBHmZRi-Zed0qQ6zNbhMnSs4L0ozIFXwTy1LrCZey4YqL-rxBF3BeOcZPFpVOxbldYJEInNXgFSG6VjUXlWGIXyGaMAqM5LNQi1bdkzpzHFR3jfJhdMnes3OhKdD7ElXIu4vg2SnsijbplyumMGmzlmcyImv-DYy0tBZdJSN7c8E4AEMCi4VhErDFsAMsMBUy89pxKKVfN1axpdhHgQlbXHPTInQo.N2TNbDxp5-dXuq6VftyMUIbmx8Cg-uW40n-pFKb2FA4%26dib_tag%3Dse%26keywords%3Dprinter%26qid%3D1741419609%26sprefix%3Dprinter%252Caps%252C240%26sr%3D8-213-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
B0BY92Z97S,"Mon, 10 Mar, 7 am - 10 pm",(31% off),https://m.media-amazon.com/images/I/51Z5yT00luL._AC_UY218_.jpg,"₹20,270","₹13,999",No,3.9,371,Yes,Canon PIXMA MegaTank G3770 BK All-in-one WiFi Inktank Colour Printer for Home & Office with 1 Year Additional Warranty on Product Registration,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2Njk1ODk1MDA5OTAxMDU1OjE3NDE0MTk2MDk6c3BfYnRmOjMwMDEzMzA1ODczOTkzMjo6MDo6&url=%2FCanon-G3770-Inktank-Blaupunkt-Redemption%2Fdp%2FB0BY92Z97S%2Fref%3Dsr_1_214_sspa%3Fcrid%3DTINXTBF0YKTM%26dib%3DeyJ2IjoiMSJ9.-98R4jewRELDKKaBHmZRi-Zed0qQ6zNbhMnSs4L0ozIFXwTy1LrCZey4YqL-rxBF3BeOcZPFpVOxbldYJEInNXgFSG6VjUXlWGIXyGaMAqM5LNQi1bdkzpzHFR3jfJhdMnes3OhKdD7ElXIu4vg2SnsijbplyumMGmzlmcyImv-DYy0tBZdJSN7c8E4AEMCi4VhErDFsAMsMBUy89pxKKVfN1axpdhHgQlbXHPTInQo.N2TNbDxp5-dXuq6VftyMUIbmx8Cg-uW40n-pFKb2FA4%26dib_tag%3Dse%26keywords%3Dprinter%26qid%3D1741419609%26sprefix%3Dprinter%252Caps%252C240%26sr%3D8-214-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
B08M4V9WQG,"Mon, 10 Mar, 7 am - 10 pm",(18% off),https://m.media-amazon.com/images/I/515yRecAYfL._AC_UY218_.jpg,"₹23,850","₹19,499",No,4.3,1527,Yes,"Brother DCP-T820DW Printer - Auto Duplex Printing, Print, Scan, Copy, ADF, WiFi/LAN/USB, Print Up To 15K Pages In Black And 5K In Color Each For (CMY), Get An Extra Black Ink Bottle, Free Installation",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo5OTg0NDA4MzQxNzg2Njg6MTc0MTQxOTYxNDpzcF9hdGZfbmV4dDozMDA0NTc4MTU1OTk1MzI6OjA6Og&url=%2FBrother-DCP-T820DW-Refill-Printer-Printing%2Fdp%2FB08M4V9WQG%2Fref%3Dsr_1_209_sspa%3Fcrid%3DTINXTBF0YKTM%26dib%3DeyJ2IjoiMSJ9.z2Jt38JX65gDofYwotkT3Q2zkeCtj0v3KZLZE8ZKoB0kpNaOqyTxRB6hnl7-m2PPdsrONAX1JjRIkU-cRjLMF4QAaNch1q9Ub-uejIoydyL9retDV1vCc0f89utd84zyTytxNkyduUOpyZdP-qFMfowYX7YLvktrHfPfSRQdDm-INPElwJUOz-5Kq_Zf34XYdNQPkS9meZxRNjoD04dAmAz8ux63eBhR57XmH8vTj2A.B7xo7mRzZ2C1-z3gwd2CzJKbiS9whdm6Z92Sw4OSWyo%26dib_tag%3Dse%26keywords%3Dprinter%26qid%3D1741419614%26sprefix%3Dprinter%252Caps%252C240%26sr%3D8-209-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
